item_a,item_b,cooccurrence_count
ITEM_4169,ITEM_489,1
ITEM_4514,ITEM_4662,1
ITEM_4018,ITEM_4091,1
ITEM_1826,ITEM_730,1
ITEM_2179,ITEM_312,1
ITEM_2955,ITEM_496,1
ITEM_1692,ITEM_666,1
ITEM_2037,ITEM_2186,1
ITEM_2066,ITEM_309,1
ITEM_2048,ITEM_4996,1
ITEM_1709,ITEM_804,1
ITEM_2083,ITEM_238,1
ITEM_2263,ITEM_7,1
ITEM_179,ITEM_4926,1
ITEM_1262,ITEM_2307,1
ITEM_1284,ITEM_3794,1
ITEM_1443,ITEM_3888,1
ITEM_3704,ITEM_914,1
ITEM_1995,ITEM_2256,1
ITEM_2775,ITEM_2805,1
ITEM_2819,ITEM_97,1
ITEM_1826,ITEM_2680,1
ITEM_1992,ITEM_2593,1
ITEM_306,ITEM_322,1
ITEM_1747,ITEM_2076,1
ITEM_1789,ITEM_2155,1
ITEM_317,ITEM_4354,1
ITEM_1427,ITEM_3717,1
ITEM_1127,ITEM_4731,1
ITEM_3260,ITEM_4438,1
ITEM_2601,ITEM_368,1
ITEM_2821,ITEM_4039,1
ITEM_2070,ITEM_4026,1
ITEM_2086,ITEM_958,1
ITEM_1918,ITEM_4210,1
ITEM_1994,ITEM_3132,1
ITEM_153,ITEM_4186,1
ITEM_1106,ITEM_18,1
ITEM_3592,ITEM_823,1
ITEM_1462,ITEM_1839,1
ITEM_1445,ITEM_3165,1
ITEM_3868,ITEM_957,1
ITEM_2226,ITEM_2400,1
ITEM_1443,ITEM_2420,1
ITEM_2934,ITEM_4262,1
ITEM_1238,ITEM_4397,1
ITEM_1527,ITEM_2065,1
ITEM_2771,ITEM_4991,1
ITEM_152,ITEM_3558,1
ITEM_18,ITEM_4,1
ITEM_2363,ITEM_3436,2
ITEM_2026,ITEM_2102,1
ITEM_3645,ITEM_4137,1
ITEM_1487,ITEM_673,1
ITEM_3596,ITEM_4734,1
ITEM_4719,ITEM_726,1
ITEM_2074,ITEM_4615,1
ITEM_232,ITEM_944,1
ITEM_1235,ITEM_366,1
ITEM_4907,ITEM_920,1
ITEM_4267,ITEM_4333,1
ITEM_2135,ITEM_683,1
ITEM_2574,ITEM_663,1
ITEM_1971,ITEM_4367,1
ITEM_2641,ITEM_3112,1
ITEM_1628,ITEM_47,1
ITEM_1577,ITEM_773,1
ITEM_2455,ITEM_4144,1
ITEM_3249,ITEM_334,1
ITEM_3174,ITEM_3977,1
ITEM_3416,ITEM_516,1
ITEM_1936,ITEM_734,1
ITEM_3569,ITEM_4821,1
ITEM_1904,ITEM_2528,1
ITEM_392,ITEM_925,1
ITEM_1535,ITEM_4987,1
ITEM_3165,ITEM_4398,1
ITEM_3366,ITEM_522,1
ITEM_1061,ITEM_3133,1
ITEM_2255,ITEM_3530,1
ITEM_2495,ITEM_3047,1
ITEM_1780,ITEM_2430,1
ITEM_2118,ITEM_2379,1
ITEM_3601,ITEM_4641,1
ITEM_4255,ITEM_650,1
ITEM_125,ITEM_1483,1
ITEM_3518,ITEM_3969,1
ITEM_1419,ITEM_385,1
ITEM_1033,ITEM_999,1
ITEM_1081,ITEM_672,1
ITEM_1594,ITEM_3539,1
ITEM_43,ITEM_648,1
ITEM_2073,ITEM_2844,1
ITEM_4456,ITEM_4458,1
ITEM_234,ITEM_2621,1
ITEM_2018,ITEM_2412,1
ITEM_1365,ITEM_463,1
ITEM_1368,ITEM_1812,1
ITEM_3037,ITEM_4709,1
ITEM_4349,ITEM_4526,1
ITEM_2333,ITEM_3891,1
ITEM_3229,ITEM_42,1
ITEM_81,ITEM_931,1
ITEM_573,ITEM_953,1
ITEM_3455,ITEM_4773,1
ITEM_2665,ITEM_826,1
ITEM_1183,ITEM_4929,1
ITEM_398,ITEM_4202,1
ITEM_3479,ITEM_3894,1
ITEM_39,ITEM_4823,1
ITEM_3676,ITEM_983,1
ITEM_3248,ITEM_4057,1
ITEM_4128,ITEM_4906,1
ITEM_2654,ITEM_3539,1
ITEM_1370,ITEM_2783,1
ITEM_2363,ITEM_2626,1
ITEM_4436,ITEM_887,1
ITEM_264,ITEM_4451,1
ITEM_2443,ITEM_4755,1
ITEM_2584,ITEM_3685,1
ITEM_4706,ITEM_4733,1
ITEM_3332,ITEM_855,1
ITEM_2527,ITEM_335,1
ITEM_1465,ITEM_3136,1
ITEM_2102,ITEM_2381,1
ITEM_3689,ITEM_619,1
ITEM_1971,ITEM_4075,1
ITEM_1850,ITEM_436,1
ITEM_3562,ITEM_4644,1
ITEM_3741,ITEM_4851,1
ITEM_1749,ITEM_2086,1
ITEM_2734,ITEM_2981,1
ITEM_19,ITEM_2403,1
ITEM_2360,ITEM_4773,1
ITEM_181,ITEM_834,1
ITEM_3394,ITEM_4611,1
ITEM_1364,ITEM_4515,1
ITEM_2223,ITEM_2816,1
ITEM_3066,ITEM_3719,1
ITEM_1948,ITEM_3922,1
ITEM_162,ITEM_592,1
ITEM_2938,ITEM_4029,1
ITEM_399,ITEM_4169,1
ITEM_1994,ITEM_4823,1
ITEM_4603,ITEM_56,1
ITEM_1997,ITEM_854,1
ITEM_1065,ITEM_3686,1
ITEM_2412,ITEM_770,1
ITEM_1753,ITEM_2063,1
ITEM_3322,ITEM_4203,1
ITEM_2376,ITEM_2574,1
ITEM_3188,ITEM_3527,1
ITEM_2025,ITEM_3509,1
ITEM_2587,ITEM_3671,1
ITEM_2436,ITEM_3816,1
ITEM_1072,ITEM_1413,1
ITEM_459,ITEM_4772,1
ITEM_1635,ITEM_171,1
ITEM_2744,ITEM_2971,1
ITEM_1045,ITEM_4848,1
ITEM_3381,ITEM_4378,1
ITEM_2830,ITEM_2905,1
ITEM_3721,ITEM_465,1
ITEM_2597,ITEM_4618,1
ITEM_25,ITEM_3524,1
ITEM_1175,ITEM_718,1
ITEM_369,ITEM_465,1
ITEM_4081,ITEM_4974,1
ITEM_1426,ITEM_3760,1
ITEM_1362,ITEM_2011,1
ITEM_2625,ITEM_3551,1
ITEM_1475,ITEM_2564,1
ITEM_2805,ITEM_3015,1
ITEM_1803,ITEM_444,1
ITEM_2278,ITEM_4194,1
ITEM_2076,ITEM_3026,1
ITEM_1628,ITEM_2630,1
ITEM_3185,ITEM_3844,1
ITEM_3617,ITEM_4676,1
ITEM_3366,ITEM_4643,1
ITEM_3533,ITEM_4259,1
ITEM_2395,ITEM_7,1
ITEM_1197,ITEM_3830,1
ITEM_3719,ITEM_3868,1
ITEM_2520,ITEM_4002,1
ITEM_194,ITEM_2990,1
ITEM_2429,ITEM_2636,1
ITEM_3531,ITEM_4781,1
ITEM_1254,ITEM_1587,1
ITEM_1066,ITEM_3335,1
ITEM_1188,ITEM_4130,1
ITEM_238,ITEM_662,1
ITEM_2174,ITEM_2777,1
ITEM_235,ITEM_406,1
ITEM_393,ITEM_4832,1
ITEM_1514,ITEM_2822,1
ITEM_1078,ITEM_3569,1
ITEM_2259,ITEM_2487,1
ITEM_1806,ITEM_976,1
ITEM_2473,ITEM_2719,1
ITEM_2475,ITEM_4144,1
ITEM_1683,ITEM_3192,1
ITEM_4210,ITEM_4793,1
ITEM_1770,ITEM_2092,1
ITEM_4332,ITEM_785,1
ITEM_1058,ITEM_2401,1
ITEM_2388,ITEM_3158,1
ITEM_1744,ITEM_2135,1
ITEM_406,ITEM_4865,1
ITEM_3912,ITEM_4085,1
ITEM_3604,ITEM_977,1
ITEM_1020,ITEM_1499,1
ITEM_2431,ITEM_317,1
ITEM_3413,ITEM_3470,1
ITEM_2729,ITEM_3965,1
ITEM_1099,ITEM_462,1
ITEM_1743,ITEM_741,1
ITEM_1779,ITEM_4559,1
ITEM_2454,ITEM_4458,1
ITEM_3307,ITEM_3632,1
ITEM_1947,ITEM_641,1
ITEM_2360,ITEM_3498,1
ITEM_3958,ITEM_4967,1
ITEM_3485,ITEM_769,1
ITEM_3036,ITEM_4631,1
ITEM_2066,ITEM_2389,1
ITEM_1762,ITEM_2604,1
ITEM_1166,ITEM_3424,1
ITEM_2073,ITEM_4926,1
ITEM_4842,ITEM_485,1
ITEM_2434,ITEM_3757,1
ITEM_2355,ITEM_3689,1
ITEM_1803,ITEM_3950,1
ITEM_2349,ITEM_4824,1
ITEM_1402,ITEM_426,1
ITEM_3187,ITEM_3923,1
ITEM_3363,ITEM_3937,1
ITEM_1363,ITEM_1426,1
ITEM_2736,ITEM_4912,1
ITEM_1012,ITEM_754,1
ITEM_2854,ITEM_908,1
ITEM_3598,ITEM_4855,1
ITEM_3268,ITEM_544,1
ITEM_2027,ITEM_4349,1
ITEM_2783,ITEM_4873,1
ITEM_770,ITEM_843,1
ITEM_1534,ITEM_681,1
ITEM_2516,ITEM_3291,1
ITEM_2935,ITEM_454,1
ITEM_1380,ITEM_674,1
ITEM_1112,ITEM_4826,1
ITEM_1405,ITEM_2763,1
ITEM_155,ITEM_280,1
ITEM_2561,ITEM_388,1
ITEM_3940,ITEM_4855,1
ITEM_3382,ITEM_3865,1
ITEM_4655,ITEM_4724,2
ITEM_139,ITEM_1530,1
ITEM_4237,ITEM_4590,1
ITEM_4613,ITEM_579,1
ITEM_1726,ITEM_4867,1
ITEM_2786,ITEM_3819,1
ITEM_1826,ITEM_3239,1
ITEM_3746,ITEM_900,1
ITEM_2772,ITEM_4938,1
ITEM_159,ITEM_2047,1
ITEM_3080,ITEM_4993,1
ITEM_1284,ITEM_2463,1
ITEM_1862,ITEM_2385,1
ITEM_2171,ITEM_589,1
ITEM_4061,ITEM_780,1
ITEM_214,ITEM_3654,1
ITEM_3116,ITEM_4696,1
ITEM_1847,ITEM_3823,1
ITEM_3010,ITEM_3517,1
ITEM_1090,ITEM_1704,1
ITEM_4987,ITEM_743,1
ITEM_1630,ITEM_1714,1
ITEM_4212,ITEM_4999,1
ITEM_355,ITEM_3736,1
ITEM_2376,ITEM_663,1
ITEM_1715,ITEM_470,1
ITEM_4382,ITEM_588,1
ITEM_2418,ITEM_2764,1
ITEM_4516,ITEM_4707,1
ITEM_4315,ITEM_526,1
ITEM_3984,ITEM_883,1
ITEM_1675,ITEM_3127,1
ITEM_2565,ITEM_3278,1
ITEM_4215,ITEM_4889,1
ITEM_1680,ITEM_699,1
ITEM_1955,ITEM_2887,1
ITEM_1355,ITEM_93,1
ITEM_348,ITEM_4274,1
ITEM_4249,ITEM_4428,1
ITEM_3056,ITEM_3283,1
ITEM_1243,ITEM_2415,1
ITEM_3511,ITEM_3975,1
ITEM_1858,ITEM_2371,1
ITEM_3869,ITEM_4500,1
ITEM_3428,ITEM_408,1
ITEM_3841,ITEM_701,1
ITEM_1091,ITEM_524,1
ITEM_1380,ITEM_4495,1
ITEM_2237,ITEM_2782,1
ITEM_4223,ITEM_4732,1
ITEM_1039,ITEM_3610,1
ITEM_170,ITEM_2796,1
ITEM_1770,ITEM_4587,1
ITEM_4659,ITEM_4831,1
ITEM_1113,ITEM_3885,1
ITEM_4502,ITEM_4601,2
ITEM_3160,ITEM_4810,1
ITEM_331,ITEM_4774,1
ITEM_3698,ITEM_863,1
ITEM_214,ITEM_932,1
ITEM_1506,ITEM_885,1
ITEM_2770,ITEM_349,1
ITEM_298,ITEM_762,1
ITEM_3587,ITEM_3936,1
ITEM_1039,ITEM_4016,1
ITEM_211,ITEM_2682,1
ITEM_2687,ITEM_845,1
ITEM_4171,ITEM_4560,1
ITEM_1892,ITEM_2625,1
ITEM_611,ITEM_940,1
ITEM_1882,ITEM_3186,1
ITEM_108,ITEM_4799,1
ITEM_2295,ITEM_4525,1
ITEM_2023,ITEM_3777,1
ITEM_1483,ITEM_2045,1
ITEM_2159,ITEM_4454,1
ITEM_4805,ITEM_4939,1
ITEM_1183,ITEM_2756,1
ITEM_2692,ITEM_3400,1
ITEM_2404,ITEM_3518,1
ITEM_1779,ITEM_3204,1
ITEM_241,ITEM_384,1
ITEM_1812,ITEM_4931,1
ITEM_3255,ITEM_3882,1
ITEM_2051,ITEM_4566,2
ITEM_1203,ITEM_2437,1
ITEM_1835,ITEM_1848,1
ITEM_1674,ITEM_2310,1
ITEM_334,ITEM_3775,1
ITEM_2650,ITEM_2932,1
ITEM_4675,ITEM_978,1
ITEM_1079,ITEM_713,1
ITEM_1566,ITEM_3898,1
ITEM_1408,ITEM_4960,1
ITEM_1851,ITEM_3801,1
ITEM_2910,ITEM_4453,1
ITEM_170,ITEM_4312,1
ITEM_4060,ITEM_937,1
ITEM_130,ITEM_4213,1
ITEM_1114,ITEM_1688,1
ITEM_492,ITEM_646,1
ITEM_2174,ITEM_278,1
ITEM_2655,ITEM_425,1
ITEM_1298,ITEM_699,1
ITEM_3165,ITEM_3901,1
ITEM_1656,ITEM_3274,1
ITEM_1462,ITEM_4532,1
ITEM_3437,ITEM_474,1
ITEM_1444,ITEM_4812,1
ITEM_135,ITEM_3497,2
ITEM_3048,ITEM_461,1
ITEM_1914,ITEM_2926,1
ITEM_2896,ITEM_4561,1
ITEM_4880,ITEM_81,1
ITEM_4076,ITEM_4885,1
ITEM_1496,ITEM_569,1
ITEM_1023,ITEM_4600,1
ITEM_141,ITEM_3652,1
ITEM_2487,ITEM_4346,1
ITEM_1845,ITEM_2613,1
ITEM_1806,ITEM_2616,2
ITEM_1234,ITEM_3658,1
ITEM_3749,ITEM_4632,1
ITEM_1435,ITEM_1939,1
ITEM_2374,ITEM_2754,1
ITEM_3232,ITEM_3955,1
ITEM_4613,ITEM_665,1
ITEM_1056,ITEM_452,1
ITEM_171,ITEM_916,1
ITEM_2068,ITEM_4005,1
ITEM_130,ITEM_345,1
ITEM_4196,ITEM_4224,1
ITEM_1583,ITEM_3457,1
ITEM_173,ITEM_944,1
ITEM_320,ITEM_3459,1
ITEM_2816,ITEM_470,1
ITEM_326,ITEM_4608,1
ITEM_2492,ITEM_267,1
ITEM_2915,ITEM_4845,1
ITEM_2294,ITEM_2750,1
ITEM_2870,ITEM_2909,1
ITEM_247,ITEM_4144,1
ITEM_2381,ITEM_4394,1
ITEM_3694,ITEM_4996,1
ITEM_2228,ITEM_2482,1
ITEM_106,ITEM_1349,2
ITEM_1583,ITEM_3164,1
ITEM_128,ITEM_3633,1
ITEM_1195,ITEM_3589,1
ITEM_1496,ITEM_2187,1
ITEM_2567,ITEM_3234,1
ITEM_2219,ITEM_3467,1
ITEM_1320,ITEM_3138,1
ITEM_2190,ITEM_3143,1
ITEM_1588,ITEM_608,1
ITEM_1918,ITEM_4917,1
ITEM_2367,ITEM_3310,1
ITEM_4110,ITEM_4591,1
ITEM_1429,ITEM_54,1
ITEM_4483,ITEM_98,1
ITEM_1456,ITEM_4247,1
ITEM_1370,ITEM_4268,1
ITEM_3732,ITEM_4683,1
ITEM_2434,ITEM_583,1
ITEM_2710,ITEM_3544,1
ITEM_3990,ITEM_4867,1
ITEM_3177,ITEM_4881,1
ITEM_4003,ITEM_4375,1
ITEM_2010,ITEM_3160,1
ITEM_1182,ITEM_3848,1
ITEM_112,ITEM_2334,1
ITEM_2680,ITEM_3609,1
ITEM_2578,ITEM_3507,1
ITEM_1864,ITEM_938,1
ITEM_1010,ITEM_3509,1
ITEM_1600,ITEM_2889,1
ITEM_2750,ITEM_2952,1
ITEM_2806,ITEM_3214,1
ITEM_2007,ITEM_3074,1
ITEM_1127,ITEM_3773,1
ITEM_1039,ITEM_889,1
ITEM_2759,ITEM_587,1
ITEM_1224,ITEM_2285,1
ITEM_2257,ITEM_4489,1
ITEM_1141,ITEM_1412,1
ITEM_1616,ITEM_3358,1
ITEM_2931,ITEM_919,1
ITEM_2896,ITEM_4096,1
ITEM_1404,ITEM_1690,1
ITEM_3446,ITEM_4921,1
ITEM_1532,ITEM_4906,1
ITEM_1516,ITEM_475,1
ITEM_3413,ITEM_4691,1
ITEM_1780,ITEM_4706,1
ITEM_1734,ITEM_2187,1
ITEM_504,ITEM_955,1
ITEM_1644,ITEM_4458,1
ITEM_1940,ITEM_3109,1
ITEM_3079,ITEM_3408,1
ITEM_1176,ITEM_3948,1
ITEM_1358,ITEM_4548,1
ITEM_3553,ITEM_3752,1
ITEM_4792,ITEM_830,1
ITEM_1451,ITEM_3037,1
ITEM_2965,ITEM_3094,1
ITEM_322,ITEM_3867,1
ITEM_1526,ITEM_1791,1
ITEM_4046,ITEM_4839,1
ITEM_1773,ITEM_3472,1
ITEM_2282,ITEM_3997,1
ITEM_181,ITEM_2164,1
ITEM_1327,ITEM_2255,1
ITEM_3117,ITEM_812,1
ITEM_4410,ITEM_4515,1
ITEM_1105,ITEM_1740,1
ITEM_1893,ITEM_2895,1
ITEM_4286,ITEM_814,1
ITEM_4052,ITEM_963,1
ITEM_3033,ITEM_3072,1
ITEM_2875,ITEM_4223,1
ITEM_2367,ITEM_923,1
ITEM_1431,ITEM_4607,1
ITEM_1706,ITEM_4455,1
ITEM_2555,ITEM_3641,1
ITEM_141,ITEM_2502,1
ITEM_3313,ITEM_4693,1
ITEM_3582,ITEM_743,1
ITEM_3785,ITEM_4235,1
ITEM_4520,ITEM_4875,1
ITEM_1543,ITEM_3360,1
ITEM_2600,ITEM_3949,1
ITEM_150,ITEM_3723,1
ITEM_2053,ITEM_4439,1
ITEM_2966,ITEM_4255,1
ITEM_2201,ITEM_2651,1
ITEM_3888,ITEM_394,1
ITEM_2030,ITEM_4301,1
ITEM_2414,ITEM_3225,1
ITEM_161,ITEM_508,1
ITEM_3405,ITEM_4302,1
ITEM_3345,ITEM_426,1
ITEM_2688,ITEM_4791,1
ITEM_2748,ITEM_4852,1
ITEM_1126,ITEM_3129,1
ITEM_2174,ITEM_3268,1
ITEM_1177,ITEM_2933,1
ITEM_3184,ITEM_972,1
ITEM_238,ITEM_2585,1
ITEM_1953,ITEM_3804,1
ITEM_2132,ITEM_3663,1
ITEM_3097,ITEM_580,1
ITEM_247,ITEM_684,1
ITEM_1278,ITEM_277,1
ITEM_2326,ITEM_4115,1
ITEM_11,ITEM_1726,1
ITEM_4020,ITEM_4788,1
ITEM_2212,ITEM_2563,1
ITEM_1909,ITEM_3499,1
ITEM_146,ITEM_2486,1
ITEM_1700,ITEM_924,1
ITEM_2116,ITEM_4276,1
ITEM_3415,ITEM_4830,1
ITEM_4006,ITEM_4758,1
ITEM_4889,ITEM_907,1
ITEM_1588,ITEM_1845,1
ITEM_1426,ITEM_2874,1
ITEM_2398,ITEM_329,1
ITEM_1443,ITEM_573,1
ITEM_2033,ITEM_3164,1
ITEM_4487,ITEM_4615,1
ITEM_1682,ITEM_695,1
ITEM_4659,ITEM_4739,1
ITEM_2562,ITEM_3455,1
ITEM_3293,ITEM_3353,1
ITEM_40,ITEM_4456,1
ITEM_2193,ITEM_56,1
ITEM_1230,ITEM_1935,1
ITEM_1375,ITEM_2858,1
ITEM_3309,ITEM_4215,1
ITEM_1810,ITEM_3218,1
ITEM_1159,ITEM_2363,1
ITEM_1380,ITEM_4553,1
ITEM_3956,ITEM_4744,1
ITEM_1522,ITEM_4243,1
ITEM_2932,ITEM_4675,1
ITEM_259,ITEM_3155,1
ITEM_1620,ITEM_4240,1
ITEM_156,ITEM_3654,1
ITEM_2736,ITEM_4167,1
ITEM_2068,ITEM_4753,1
ITEM_240,ITEM_901,1
ITEM_4417,ITEM_519,1
ITEM_3808,ITEM_4619,1
ITEM_2802,ITEM_4614,1
ITEM_3245,ITEM_3841,1
ITEM_3848,ITEM_4335,1
ITEM_1343,ITEM_931,1
ITEM_2384,ITEM_3625,1
ITEM_2026,ITEM_4717,1
ITEM_3365,ITEM_503,1
ITEM_3970,ITEM_4702,1
ITEM_654,ITEM_756,1
ITEM_1723,ITEM_4698,1
ITEM_3330,ITEM_4039,1
ITEM_1751,ITEM_2871,1
ITEM_2496,ITEM_3382,1
ITEM_4495,ITEM_4835,1
ITEM_3023,ITEM_553,1
ITEM_1924,ITEM_3090,1
ITEM_1952,ITEM_2222,1
ITEM_1425,ITEM_4851,1
ITEM_1844,ITEM_4897,1
ITEM_1238,ITEM_3963,1
ITEM_1433,ITEM_776,1
ITEM_2119,ITEM_2389,1
ITEM_4517,ITEM_571,1
ITEM_3245,ITEM_4542,1
ITEM_278,ITEM_4761,1
ITEM_2383,ITEM_4799,1
ITEM_3592,ITEM_719,1
ITEM_2068,ITEM_2524,1
ITEM_1936,ITEM_2949,1
ITEM_1485,ITEM_724,1
ITEM_3013,ITEM_3918,1
ITEM_3768,ITEM_4332,1
ITEM_3146,ITEM_966,1
ITEM_1003,ITEM_1190,1
ITEM_1787,ITEM_4029,1
ITEM_1312,ITEM_4695,1
ITEM_3380,ITEM_368,1
ITEM_4380,ITEM_556,1
ITEM_253,ITEM_4616,1
ITEM_569,ITEM_721,1
ITEM_1792,ITEM_2490,1
ITEM_1513,ITEM_803,1
ITEM_4894,ITEM_741,1
ITEM_2949,ITEM_360,1
ITEM_2087,ITEM_4448,1
ITEM_3151,ITEM_3682,1
ITEM_1443,ITEM_4866,1
ITEM_202,ITEM_2357,1
ITEM_2085,ITEM_4501,1
ITEM_1903,ITEM_4159,1
ITEM_4793,ITEM_4979,1
ITEM_434,ITEM_836,1
ITEM_3270,ITEM_4005,1
ITEM_154,ITEM_4091,1
ITEM_3604,ITEM_4540,1
ITEM_108,ITEM_4819,1
ITEM_1190,ITEM_3068,2
ITEM_1554,ITEM_3322,1
ITEM_2714,ITEM_304,1
ITEM_2011,ITEM_4934,1
ITEM_338,ITEM_3659,1
ITEM_3131,ITEM_982,1
ITEM_1773,ITEM_1830,1
ITEM_2164,ITEM_317,1
ITEM_4410,ITEM_582,1
ITEM_0,ITEM_2090,1
ITEM_3182,ITEM_4586,1
ITEM_2424,ITEM_2980,1
ITEM_4560,ITEM_927,1
ITEM_1396,ITEM_892,1
ITEM_1217,ITEM_3625,1
ITEM_1691,ITEM_425,1
ITEM_1253,ITEM_4125,1
ITEM_1001,ITEM_4014,1
ITEM_2412,ITEM_843,1
ITEM_1601,ITEM_4789,1
ITEM_1371,ITEM_3679,1
ITEM_263,ITEM_578,1
ITEM_1108,ITEM_4016,1
ITEM_3912,ITEM_4454,1
ITEM_2173,ITEM_539,1
ITEM_1724,ITEM_1867,1
ITEM_156,ITEM_214,1
ITEM_2288,ITEM_4254,1
ITEM_1246,ITEM_3480,1
ITEM_3943,ITEM_4183,1
ITEM_3480,ITEM_88,1
ITEM_1965,ITEM_4552,1
ITEM_1074,ITEM_3710,1
ITEM_1107,ITEM_4453,1
ITEM_2838,ITEM_699,1
ITEM_2507,ITEM_834,1
ITEM_1428,ITEM_632,1
ITEM_2576,ITEM_3533,1
ITEM_358,ITEM_4144,1
ITEM_2657,ITEM_826,1
ITEM_914,ITEM_996,1
ITEM_2420,ITEM_789,1
ITEM_1936,ITEM_726,1
ITEM_2398,ITEM_539,1
ITEM_2826,ITEM_2889,1
ITEM_1233,ITEM_3681,1
ITEM_1370,ITEM_4746,1
ITEM_3183,ITEM_4098,1
ITEM_3848,ITEM_633,1
ITEM_1178,ITEM_3982,1
ITEM_1600,ITEM_680,1
ITEM_2250,ITEM_722,1
ITEM_4985,ITEM_749,1
ITEM_4601,ITEM_4999,1
ITEM_3535,ITEM_4486,1
ITEM_2776,ITEM_4748,1
ITEM_3917,ITEM_4378,1
ITEM_2411,ITEM_4268,1
ITEM_2940,ITEM_3540,1
ITEM_2751,ITEM_316,1
ITEM_2645,ITEM_3716,1
ITEM_3117,ITEM_329,1
ITEM_2410,ITEM_391,1
ITEM_1441,ITEM_3345,1
ITEM_2020,ITEM_2546,1
ITEM_12,ITEM_4473,1
ITEM_1027,ITEM_4151,1
ITEM_4167,ITEM_963,1
ITEM_1354,ITEM_3280,1
ITEM_2944,ITEM_3999,1
ITEM_2539,ITEM_4516,1
ITEM_1396,ITEM_2879,1
ITEM_368,ITEM_673,1
ITEM_1173,ITEM_2075,2
ITEM_3043,ITEM_3187,1
ITEM_2581,ITEM_4660,1
ITEM_1532,ITEM_976,1
ITEM_1106,ITEM_766,1
ITEM_3178,ITEM_4294,1
ITEM_2380,ITEM_266,1
ITEM_2826,ITEM_3044,1
ITEM_3672,ITEM_4938,1
ITEM_226,ITEM_4680,1
ITEM_1043,ITEM_3859,1
ITEM_1072,ITEM_4794,1
ITEM_1604,ITEM_964,1
ITEM_1442,ITEM_4783,1
ITEM_1062,ITEM_4471,1
ITEM_1566,ITEM_2999,1
ITEM_175,ITEM_2010,1
ITEM_2616,ITEM_3677,1
ITEM_286,ITEM_996,1
ITEM_1811,ITEM_4088,1
ITEM_3055,ITEM_4729,1
ITEM_1075,ITEM_2398,1
ITEM_4547,ITEM_571,1
ITEM_364,ITEM_3870,1
ITEM_2547,ITEM_649,1
ITEM_1747,ITEM_3990,1
ITEM_4219,ITEM_712,1
ITEM_3255,ITEM_4495,1
ITEM_2978,ITEM_3939,1
ITEM_2403,ITEM_2802,1
ITEM_1832,ITEM_601,1
ITEM_2097,ITEM_2601,1
ITEM_1083,ITEM_1922,1
ITEM_2425,ITEM_2871,1
ITEM_3621,ITEM_771,1
ITEM_1457,ITEM_2767,1
ITEM_1963,ITEM_2154,1
ITEM_1071,ITEM_2472,1
ITEM_1445,ITEM_3872,1
ITEM_3158,ITEM_3922,1
ITEM_1961,ITEM_2184,1
ITEM_1286,ITEM_4948,1
ITEM_4783,ITEM_545,1
ITEM_2406,ITEM_529,1
ITEM_1155,ITEM_3029,1
ITEM_3244,ITEM_498,1
ITEM_4575,ITEM_559,1
ITEM_1040,ITEM_519,1
ITEM_1127,ITEM_4585,1
ITEM_2897,ITEM_4120,1
ITEM_3150,ITEM_4721,1
ITEM_1865,ITEM_3677,1
ITEM_1816,ITEM_2319,1
ITEM_1909,ITEM_324,1
ITEM_3804,ITEM_824,1
ITEM_3893,ITEM_4496,1
ITEM_1947,ITEM_2124,1
ITEM_2193,ITEM_3366,1
ITEM_2114,ITEM_4092,1
ITEM_1943,ITEM_3048,1
ITEM_1204,ITEM_1633,1
ITEM_1263,ITEM_2212,1
ITEM_1698,ITEM_4827,1
ITEM_1551,ITEM_3332,1
ITEM_2732,ITEM_3045,1
ITEM_3766,ITEM_4651,1
ITEM_4532,ITEM_761,1
ITEM_3040,ITEM_891,1
ITEM_4418,ITEM_544,1
ITEM_3381,ITEM_4272,1
ITEM_351,ITEM_69,1
ITEM_4481,ITEM_877,1
ITEM_103,ITEM_2329,1
ITEM_2379,ITEM_4498,1
ITEM_3192,ITEM_4984,1
ITEM_1397,ITEM_3811,1
ITEM_3478,ITEM_4334,1
ITEM_3288,ITEM_834,1
ITEM_1076,ITEM_1609,1
ITEM_4822,ITEM_669,1
ITEM_2331,ITEM_4505,1
ITEM_2136,ITEM_3621,1
ITEM_1212,ITEM_854,2
ITEM_171,ITEM_3836,1
ITEM_4609,ITEM_645,1
ITEM_1460,ITEM_1994,1
ITEM_2900,ITEM_3255,1
ITEM_1105,ITEM_3469,1
ITEM_1153,ITEM_2637,1
ITEM_2399,ITEM_4514,1
ITEM_1697,ITEM_2991,1
ITEM_2369,ITEM_683,1
ITEM_1554,ITEM_3584,1
ITEM_123,ITEM_4998,1
ITEM_4556,ITEM_4739,1
ITEM_253,ITEM_3579,1
ITEM_3819,ITEM_945,1
ITEM_1048,ITEM_3569,1
ITEM_2911,ITEM_4666,1
ITEM_1239,ITEM_2341,1
ITEM_1737,ITEM_971,1
ITEM_2401,ITEM_3476,1
ITEM_3586,ITEM_98,1
ITEM_2014,ITEM_3609,1
ITEM_4306,ITEM_4796,1
ITEM_1573,ITEM_3685,1
ITEM_3286,ITEM_4253,1
ITEM_1225,ITEM_3072,1
ITEM_2138,ITEM_901,1
ITEM_2719,ITEM_3025,1
ITEM_2062,ITEM_3808,1
ITEM_361,ITEM_574,1
ITEM_1726,ITEM_925,1
ITEM_1515,ITEM_3417,1
ITEM_2822,ITEM_623,1
ITEM_1068,ITEM_2020,1
ITEM_1702,ITEM_2777,1
